model,Phase,VPRO,Inhibited,Neutral,Other,Strong,Sustained,Weak,pos_interaction,neg_interaction,Versatile,simulations_per_VPRO,Versatile_STR,MODEL,EXOENZYME,OVERFLOW,ROS,MIXOTROPH,MIN,% positive,Versatile_STR_
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__16_EXOENZYME-ROS-MIXOTROPH,0,46,0.0,0.0,0.0,19,0,19,False,65.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__22_EXOENZYME-ROS-MIXOTROPH,0,7,0.0,0.0,0.0,19,0,19,False,26.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__23_EXOENZYME-ROS-MIXOTROPH,0,21,23.0,0.0,42.0,14,42,14,True,100.0,Versatile VPRO,ERM,True,False,True,True,False,0.42,Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__24_EXOENZYME-ROS-MIXOTROPH,0,42,0.0,0.0,0.0,18,0,18,False,60.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__25_EXOENZYME-ROS-MIXOTROPH,0,55,0.0,0.0,0.0,12,0,12,False,67.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__26_EXOENZYME-ROS-MIXOTROPH,0,43,0.0,0.0,0.0,15,0,15,False,58.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__2_EXOENZYME-ROS-MIXOTROPH,0,59,0.0,0.0,0.0,13,0,13,False,72.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__30_EXOENZYME-ROS-MIXOTROPH,0,53,0.0,0.0,0.0,16,0,16,False,69.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__32_EXOENZYME-ROS-MIXOTROPH,0,36,0.0,0.0,0.0,21,0,21,False,57.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__34_EXOENZYME-ROS-MIXOTROPH,0,10,0.0,0.0,0.0,19,0,19,False,29.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__36_EXOENZYME-ROS-MIXOTROPH,0,46,0.0,0.0,0.0,21,0,21,False,67.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__3_EXOENZYME-ROS-MIXOTROPH,0,25,37.0,0.0,0.0,18,0,18,False,80.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__41_EXOENZYME-ROS-MIXOTROPH,0,50,0.0,0.0,0.0,13,0,13,False,63.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__44_EXOENZYME-ROS-MIXOTROPH,0,40,0.0,0.0,0.0,19,0,19,False,59.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__45_EXOENZYME-ROS-MIXOTROPH,0,52,0.0,0.0,0.0,12,0,12,False,64.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__48_EXOENZYME-ROS-MIXOTROPH,0,2,0.0,0.0,0.0,25,0,25,False,27.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__49_EXOENZYME-ROS-MIXOTROPH,0,52,0.0,0.0,0.0,16,0,16,False,68.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__52_EXOENZYME-ROS-MIXOTROPH,0,60,0.0,0.0,0.0,13,0,13,False,73.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__56_EXOENZYME-ROS-MIXOTROPH,0,10,71.0,9.0,0.0,0,9,0,False,90.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.1,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__58_EXOENZYME-ROS-MIXOTROPH,0,61,0.0,0.0,0.0,6,0,6,False,67.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__61_EXOENZYME-ROS-MIXOTROPH,0,54,0.0,0.0,0.0,14,0,14,False,68.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__62_EXOENZYME-ROS-MIXOTROPH,0,5,79.0,27.0,0.0,0,27,0,False,111.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.24324324324324326,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__65_EXOENZYME-ROS-MIXOTROPH,0,47,0.0,0.0,0.0,16,0,16,False,63.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__67_EXOENZYME-ROS-MIXOTROPH,0,50,0.0,0.0,0.0,19,0,19,False,69.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__68_EXOENZYME-ROS-MIXOTROPH,0,40,0.0,0.0,0.0,16,0,16,False,56.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__71_EXOENZYME-ROS-MIXOTROPH,0,41,0.0,0.0,0.0,17,0,17,False,58.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__77_EXOENZYME-ROS-MIXOTROPH,0,52,0.0,0.0,0.0,18,0,18,False,70.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__7_EXOENZYME-ROS-MIXOTROPH,0,54,0.0,0.0,0.0,13,0,13,False,67.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__80_EXOENZYME-ROS-MIXOTROPH,0,36,0.0,0.0,0.0,18,0,18,False,54.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__87_EXOENZYME-ROS-MIXOTROPH,0,41,38.0,0.0,3.0,10,3,10,True,92.0,Versatile VPRO,ERM,True,False,True,True,False,0.03260869565217391,Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__90_EXOENZYME-ROS-MIXOTROPH,0,5,0.0,0.0,0.0,29,0,29,False,34.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__92_EXOENZYME-ROS-MIXOTROPH,0,35,0.0,0.0,0.0,16,0,16,False,51.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__94_EXOENZYME-ROS-MIXOTROPH,0,33,0.0,0.0,0.0,22,0,22,False,55.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__96_EXOENZYME-ROS-MIXOTROPH,0,49,0.0,0.0,0.0,12,0,12,False,61.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_52_21_EXOENZYME-ROS-MIXOTROPH__9_EXOENZYME-ROS-MIXOTROPH,0,29,0.0,0.0,0.0,46,0,46,False,75.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__12_EXOENZYME-ROS-MIXOTROPH,0,26,0.0,0.0,0.0,0,0,0,False,26.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__16_EXOENZYME-ROS-MIXOTROPH,0,30,0.0,0.0,0.0,0,0,0,False,30.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__17_EXOENZYME-ROS-MIXOTROPH,0,22,0.0,0.0,0.0,6,0,6,False,28.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__21_EXOENZYME-ROS-MIXOTROPH,0,24,0.0,0.0,0.0,0,0,0,False,24.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__26_EXOENZYME-ROS-MIXOTROPH,0,23,0.0,0.0,0.0,0,0,0,False,23.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__27_EXOENZYME-ROS-MIXOTROPH,0,30,0.0,0.0,0.0,0,0,0,False,30.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__28_EXOENZYME-ROS-MIXOTROPH,0,68,2.0,0.0,0.0,0,0,0,False,70.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__30_EXOENZYME-ROS-MIXOTROPH,0,46,0.0,0.0,0.0,0,0,0,False,46.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__32_EXOENZYME-ROS-MIXOTROPH,0,28,0.0,0.0,0.0,0,0,0,False,28.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__36_EXOENZYME-ROS-MIXOTROPH,0,29,0.0,0.0,0.0,0,0,0,False,29.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__39_EXOENZYME-ROS-MIXOTROPH,0,27,0.0,0.0,0.0,0,0,0,False,27.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__43_EXOENZYME-ROS-MIXOTROPH,0,29,0.0,0.0,0.0,0,0,0,False,29.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__46_EXOENZYME-ROS-MIXOTROPH,0,43,35.0,0.0,0.0,0,0,0,False,78.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__47_EXOENZYME-ROS-MIXOTROPH,0,25,0.0,0.0,0.0,0,0,0,False,25.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__52_EXOENZYME-ROS-MIXOTROPH,0,33,0.0,0.0,0.0,0,0,0,False,33.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__60_EXOENZYME-ROS-MIXOTROPH,0,32,0.0,0.0,0.0,0,0,0,False,32.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__64_EXOENZYME-ROS-MIXOTROPH,0,24,0.0,0.0,0.0,0,0,0,False,24.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__65_EXOENZYME-ROS-MIXOTROPH,0,29,0.0,0.0,0.0,0,0,0,False,29.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__66_EXOENZYME-ROS-MIXOTROPH,0,18,0.0,0.0,0.0,0,0,0,False,18.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__67_EXOENZYME-ROS-MIXOTROPH,0,34,0.0,0.0,0.0,0,0,0,False,34.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__71_EXOENZYME-ROS-MIXOTROPH,0,34,16.0,10.0,39.0,0,49,0,False,99.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.494949494949495,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__76_EXOENZYME-ROS-MIXOTROPH,0,33,0.0,0.0,0.0,0,0,0,False,33.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__81_EXOENZYME-ROS-MIXOTROPH,0,52,32.0,0.0,0.0,0,0,0,False,84.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__82_EXOENZYME-ROS-MIXOTROPH,0,33,0.0,0.0,0.0,0,0,0,False,33.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__89_EXOENZYME-ROS-MIXOTROPH,0,33,38.0,0.0,0.0,0,0,0,False,71.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__92_EXOENZYME-ROS-MIXOTROPH,0,55,5.0,0.0,38.0,0,38,0,False,98.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.3877551020408163,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__95_EXOENZYME-ROS-MIXOTROPH,0,70,0.0,0.0,0.0,0,0,0,False,70.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_6_EXOENZYME-ROS-MIXOTROPH__99_EXOENZYME-ROS-MIXOTROPH,0,24,0.0,0.0,0.0,0,0,0,False,24.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__0_EXOENZYME-ROS-MIXOTROPH,0,26,0.0,0.0,0.0,0,0,0,False,26.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__13_EXOENZYME-ROS-MIXOTROPH,0,28,0.0,0.0,0.0,0,0,0,False,28.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__16_EXOENZYME-ROS-MIXOTROPH,0,3,0.0,0.0,0.0,22,0,22,False,25.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__17_EXOENZYME-ROS-MIXOTROPH,0,1,0.0,0.0,0.0,24,0,24,False,25.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__22_EXOENZYME-ROS-MIXOTROPH,0,26,0.0,0.0,0.0,0,0,0,False,26.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__25_EXOENZYME-ROS-MIXOTROPH,0,27,0.0,0.0,0.0,0,0,0,False,27.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__29_EXOENZYME-ROS-MIXOTROPH,0,29,0.0,0.0,0.0,0,0,0,False,29.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__2_EXOENZYME-ROS-MIXOTROPH,0,21,0.0,0.0,0.0,0,0,0,False,21.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__30_EXOENZYME-ROS-MIXOTROPH,0,23,0.0,0.0,0.0,0,0,0,False,23.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__33_EXOENZYME-ROS-MIXOTROPH,0,27,0.0,0.0,0.0,0,0,0,False,27.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__37_EXOENZYME-ROS-MIXOTROPH,0,28,0.0,0.0,0.0,0,0,0,False,28.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__3_EXOENZYME-ROS-MIXOTROPH,0,31,0.0,0.0,0.0,0,0,0,False,31.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__40_EXOENZYME-ROS-MIXOTROPH,0,30,0.0,0.0,0.0,0,0,0,False,30.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__47_EXOENZYME-ROS-MIXOTROPH,0,55,0.0,0.0,0.0,0,0,0,False,55.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__49_EXOENZYME-ROS-MIXOTROPH,0,31,0.0,0.0,0.0,0,0,0,False,31.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__51_EXOENZYME-ROS-MIXOTROPH,0,24,0.0,0.0,0.0,0,0,0,False,24.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__52_EXOENZYME-ROS-MIXOTROPH,0,31,0.0,0.0,0.0,0,0,0,False,31.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__54_EXOENZYME-ROS-MIXOTROPH,0,35,0.0,0.0,0.0,0,0,0,False,35.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__57_EXOENZYME-ROS-MIXOTROPH,0,38,30.0,0.0,0.0,0,0,0,False,68.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__59_EXOENZYME-ROS-MIXOTROPH,0,30,0.0,0.0,0.0,0,0,0,False,30.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__61_EXOENZYME-ROS-MIXOTROPH,0,20,0.0,0.0,0.0,0,0,0,False,20.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__68_EXOENZYME-ROS-MIXOTROPH,0,42,39.0,0.0,0.0,2,0,2,False,83.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__6_EXOENZYME-ROS-MIXOTROPH,0,21,0.0,0.0,0.0,0,0,0,False,21.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__71_EXOENZYME-ROS-MIXOTROPH,0,20,0.0,0.0,0.0,0,0,0,False,20.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__77_EXOENZYME-ROS-MIXOTROPH,0,26,0.0,0.0,0.0,0,0,0,False,26.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__81_EXOENZYME-ROS-MIXOTROPH,0,28,0.0,0.0,0.0,0,0,0,False,28.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__82_EXOENZYME-ROS-MIXOTROPH,0,55,0.0,0.0,0.0,0,0,0,False,55.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__84_EXOENZYME-ROS-MIXOTROPH,0,22,0.0,0.0,0.0,0,0,0,False,22.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__88_EXOENZYME-ROS-MIXOTROPH,0,27,0.0,0.0,0.0,0,0,0,False,27.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
EXOENZYME-ROS-MIXOTROPH,extend,vpro_3_54_95_EXOENZYME-ROS-MIXOTROPH__91_EXOENZYME-ROS-MIXOTROPH,0,32,0.0,0.0,0.0,0,0,0,False,32.0,Non-Versatile VPRO,ERM,True,False,True,True,False,0.0,Non-Versatile VPRO
